id	title	state	agency	type	types	categories	status	status_date	enacted_date	amended_date	significant_update_date	text
13274	Residential Electric Vehicle (EV) Charging Station Standard	CO		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'BUILD', 'title': 'Building Codes', 'category_type': 'regulation'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-01	2023-06-01T00:00:00Z	None	7/13/2023	<p>Beginning July 1, 2026, <a href="https://www.energystar.gov/products/ev_chargers">EV charging stations</a> sold in Colorado must be ENERGY STAR certified. For more information, see the ENERGY STAR <a href="https://www.energystar.gov/products/ev_chargers">EV Chargers</a> website.</p><p>(Reference <a href='https://leg.colorado.gov/bills'>House Bill 1161, 2023</a> and <a href='https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127'>Colorado Revised Statutes 38-35.7-109</a>)</p>
13275	Electric Vehicle (EV) Charging Station Policies for Multi-Unit Dwellings	CO		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'MUD', 'title': 'Multi-Unit Dwelling', 'category_type': 'user'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'RTC', 'title': 'Right-to-Charge', 'category_type': 'regulation'}]	enacted	2320-06-01	2320-06-01T00:00:00Z	None	7/13/2023	<p>A housing association (association) may not prohibit the installation of a Level 1 or Level 2 EV charging station for personal use within the EV charging station owner’s designated parking space or a parking space accessible to other tenants. In addition, an association may not assess or charge an EV charging station owner any fee for the placement or use of an EV charging station in the owner’s unit, except for the cost of electricity. Tenants must comply with safety requirements, registration agreements, and reasonable aesthetic provisions. The unit owner must agree to comply with design specifications, hire a licensed and registered electrical contractor, pay for installation and maintenance costs, and obtain appropriate insurance for the charging station.</p><p>(Reference <a href='https://leg.colorado.gov/bills'>House Bill 1233, 2023</a> and <a href='https://advance.lexis.com/container?config=0345494EJAA5ZjE0MDIyYy1kNzZkLTRkNzktYTkxMS04YmJhNjBlNWUwYzYKAFBvZENhdGFsb2e4CaPI4cak6laXLCWyLBO9&crid=12331b7c-16ae-4512-ba4e-f5816d637006&prid=49bcc197-7f49-44ce-99fa-b9ffad3af127'>Colorado Revised Statutes 38-12-601</a>)</p>
13276	Medium- and Heavy-Duty Zero Emission Vehicle (ZEV) Requirement	MD		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'AIRQEMISSIONS', 'title': 'Air Quality / Emissions', 'category_type': 'regulation'}, {'code': 'MAN', 'title': 'Alternative Fuel Vehicle (AFV) Manufacturer / Retrofitter', 'category_type': 'user'}, {'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'HY', 'title': 'Hydrogen Fuel Cells', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}]	enacted	2023-04-01	2023-04-01T00:00:00Z	None	7/13/2023	<p>By December 1, 2023, Maryland must adopt the California Advanced Clean Trucks requirements specified in Title 13 of the California Code of Regulations, requiring manufacturers to meet California ZEV production and sales requirements. Beginning with model year 2027, manufacturers will be required to sell zero-emission trucks as an increasing percentage of their annual sales for Class 2b through Class 8 vehicles in Maryland. ZEVs include all-electric and fuel cell electric vehicles.</p><p>(Reference <a href='https://mgaleg.maryland.gov/mgawebsite/'>House Bill 230, 2023</a>, <a href='https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes'>Maryland Statutes, State Government Code 9-2011</a>, and <a href='https://mgaleg.maryland.gov/mgawebsite/Laws/Statutes'>Maryland Statutes, Environment Code 2-1103.1</a>)</p>
13277	Electric Vehicle (EV) Charging Fee and Tax 	UT		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'FUEL', 'title': 'Fuel Taxes', 'category_type': 'regulation'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'MUD', 'title': 'Multi-Unit Dwelling', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-03-02	2023-03-02T00:00:00Z	None	7/13/2023	<p>Beginning January 1, 2024, the retail sale of electricity for EV charging is subject to a 12.5% tax. The tax may be based on kilowatt hours sold, the cost to charge per hour, or a subscription fee. Additional requirements apply.</p><p>(Reference <a href='https://le.utah.gov/'>House Bill 301, 2023</a> and <a href='https://le.utah.gov/xcode/code.html'>Utah Code 59-30-101 and 59-30-102</a>)</p>
13278	Electric Vehicle (EV) and EV Charging Station Grant Program 	NJ		State Incentives	[{'id': 3, 'title': 'State Incentives', 'code': 'STATEINC'}]	[{'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GNT', 'title': 'Grants', 'category_type': 'incentive'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'TRANS', 'title': 'Transit', 'category_type': 'user'}]	None	None	None	None	7/13/2023	<p>The New Jersey Department of Environmental Protection (NJDEP) administers the eMobility Grant Program, which provides funding to increase electric mobility solutions including carshare, rideshare, and ride hailing services for residents in <a href="https://dep.nj.gov/ej/communities/">underserved areas</a>. Eligible projects include EVs and EV charging stations. For more information, including funding availability and eligibility requirements, see the NJDEP Drive Green <a href="https://dep.nj.gov/drivegreen/emobility/">e-Mobility</a> website.</p>
13281	Low-Speed Vehicle Access to Roadways	RI		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'DREST', 'title': 'Driving / Idling', 'category_type': 'regulation'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}]	enacted	2023-06-21	2023-06-21T00:00:00Z	None	7/27/2023	<p>A low-speed vehicle is defined as a four wheeled electric vehicle that has a maximum speed greater than 20 miles per hour (mph) but not more than 25 mph, has a gross vehicle weight rating of less than 3,000 pounds, and conforms to the maximum safety equipment requirements and standards specified in Title 49 of the <a href="https://www.govinfo.gov/app/collection/cfr">Code of Federal Regulations</a>, section 571.500. Low speed vehicles may not be driven on any roadway or highway with a speed limit greater than 35 mph. Additional requirements apply.</p><p>(Reference <a href='https://legislature.vermont.gov/'>House Bill 5457, 2023</a>)</p>
13282	 Electric Vehicle (EV) Time-Of-Use (TOU) Rate Development Requirements	RI		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'AFP', 'title': 'Alternative Fuel Producer', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}]	enacted	2023-05-02	2023-05-02T00:00:00Z	None	7/27/2023	<p>When developing EV TOU rate programs, Rhode Island Energy must complete a cost-benefit analysis that considers the financial impacts of encouraging consumers to charge EVs during off-peak hours. Additional terms and conditions apply.</p><p>(Reference <a href='https://legislature.vermont.gov/'>Senate Resolution 962, 2023</a>)</p>
13284	Electric Vehicle Charging Station Time-of-Use (TOU) Rebate - Entergy	LA		Utility / Private Incentives	[{'id': 4, 'title': 'Utility / Private Incentives', 'code': 'UPINC'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'RBATE', 'title': 'Rebates', 'category_type': 'incentive'}]	None	None	None	None	8/1/2023	<p>Entergy offers residential customers in New Orleans a $7 monthly rebate to charge EVs during off-peak hours. Additional conditions apply. For more information, see the Entergy <a href="https://www.bringyourowncharger.com/energysmartbyoc?utm_source=es&amp;utm_medium=ups&amp;utm_campaign=esbyoc">Energy Smart Bring Your Own Charger</a> website.</p>
13285	Electric Vehicle (EV) Rebate	MN		State Incentives	[{'id': 3, 'title': 'State Incentives', 'code': 'STATEINC'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'RBATE', 'title': 'Rebates', 'category_type': 'incentive'}]	enacted	2023-05-25	2023-05-25T00:00:00Z	None	8/3/2023	<p>The Minnesota Department of Commerce offers rebates to residents for the purchase or lease of new or pre-owned all-electric or plug-in hybrid electric vehicles (PHEVs). Eligible EVs may not have a pre-tax purchase price above $55,000 for new vehicles or $25,000 for pre-owned vehicles. Rebates are available in the following amounts:</p><p></p><div data-align="center"><table class="table table-bordered"><tr><th>Vehicle Type</th><th>Rebate Amount</th></tr><tr><td>New</td><td>Up to $2,500</td></tr><tr><td>Pre-Owned</td><td>Up to $600</td></tr></table></div></p><p><p>Eligible applicants may receive a maximum of one rebate. For more information, see the Minnesota Department of Commerce <a href="https://mn.gov/commerce/energy/consumer/energy-programs/ev-rebates.jsp">EV Program</a> website.</p><p>(Reference <a href='https://www.revisor.mn.gov/pubs/'>House Bill 2310, 2023</a> and <a href='https://www.revisor.mn.gov/pubs/'>Minnesota Statutes 169.011</a>)</p>
13286	Electric School Bus and Infrastructure Grants	MN		State Incentives	[{'id': 3, 'title': 'State Incentives', 'code': 'STATEINC'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'GNT', 'title': 'Grants', 'category_type': 'incentive'}]	enacted	2023-07-01	2023-07-01T00:00:00Z	None	8/3/2023	<p>The Minnesota Department of Commerce provides grants to public, private, and charter school districts for the purchase of new electric school buses or repower of existing school buses with electricity. Grant awards may cover up to 95% of vehicle and associated infrastructure costs. Additional conditions may apply.</p><p>(Reference <a href='https://www.revisor.mn.gov/pubs/'>House Bill 2310, 2023</a>)</p>
13288	Commercial Electric Vehicle (EV) Charging Station Incentive – Florida Power & Light (FPL)	FL		Utility / Private Incentives	[{'id': 4, 'title': 'Utility / Private Incentives', 'code': 'UPINC'}]	[{'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'incentive'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-08-03	2023-08-03T00:00:00Z	None	8/4/2023	<p>FPL offers to purchase, install, operate, and maintain direct current fast charging EV charging stations on commercial properties at no cost to the site host. For more information, see the FPL <a href="https://www.fpl.com/electric-vehicles/evolution/business-solutions/tariffs.html">EVolution Public</a> website.</p>
13289	Fleet Electric Vehicle (EV) Charging Station Incentive – Florida Power & Light (FPL) 	FL		Utility / Private Incentives	[{'id': 4, 'title': 'Utility / Private Incentives', 'code': 'UPINC'}]	[{'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'incentive'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'TRANS', 'title': 'Transit', 'category_type': 'user'}]	enacted	2023-08-03	2023-08-03T00:00:00Z	None	8/4/2023	<p>FPL offers advisory services to public and private fleets to analyze electrification opportunities. FPL will also design, purchase, install, operate, and maintain fleet EV charging stations for a fixed monthly fee. For more information, see the FPL <a href="https://www.fpl.com/electric-vehicles/evolution/fleet.html">EVolution Fleet</a> website.</p>
13290	Residential Electric Vehicle (EV) Charging Station Program – Florida Power & Light (FPL) 	FL		Utility / Private Incentives	[{'id': 4, 'title': 'Utility / Private Incentives', 'code': 'UPINC'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'incentive'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-08-03	2023-08-03T00:00:00Z	None	8/4/2023	<p>The FPL Evolution Home program provides residential customers with electrical upgrades and a Level 2 EV charging station for a flat monthly fee. The fee covers make-ready costs and EV charging station installation and maintenance. For more information, see the FPL <a href="https://www.fpl.com/electric-vehicles/evolution/home.html">EVolution Home</a> website.</p>
13291	Alternative Fuel Infrastructure Grants	TX		State Incentives	[{'id': 3, 'title': 'State Incentives', 'code': 'STATEINC'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'BIOD', 'title': 'Biodiesel', 'category_type': 'tech'}, {'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'GNT', 'title': 'Grants', 'category_type': 'incentive'}, {'code': 'NG', 'title': 'Natural Gas', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}, {'code': 'LPG', 'title': 'Propane (LPG)', 'category_type': 'tech'}]	amended	2017-08-30	2011-09-01T00:00:00Z	2017-08-30T00:00:00Z	8/4/2023	<p>The Texas Commission on Environmental Quality (TCEQ) administers the Alternative Fueling Facilities Program (AFFP) as part of the Texas Emissions Reduction Plan (TERP). The AFFP offers grants for the construction or reconstruction of an alternative fueling facility for natural gas, hydrogen, biodiesel, propane, electricity, and methanol. Priority will be given to public entities. For more information, including application periods, see the TCEQ <a href="https://www.tceq.texas.gov/airquality/terp/programs">TERP</a> website.</p><p>(Reference <a href='http://www.statutes.legis.state.tx.us/'>Texas Statutes, Health and Safety Code 386.153 and 393.001-393.007</a>)</p>
13292	Electric Vehicle Emissions Inspection Exemption 	TX		State Incentives	[{'id': 3, 'title': 'State Incentives', 'code': 'STATEINC'}]	[{'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'EXEM', 'title': 'Exemptions', 'category_type': 'incentive'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}]	enacted	2023-09-01	2023-09-01T00:00:00Z	None	8/4/2023	<p>Beginning September 1, 2023, vehicles powered exclusively by electricity are exempt from state motor vehicle emissions inspections.</p><p>(Reference <a href='https://capitol.texas.gov/billlookup/BillNumber.aspx'>Senate Bill 1364, 2023</a>)</p>
13293	Public Utility Electric Vehicle (EV) Charging Station Policy Design Requirements 	TX		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'AFP', 'title': 'Alternative Fuel Producer', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-09-01	2023-09-01T00:00:00Z	None	8/4/2023	<p>Public electric utilities must develop and implement competitively neutral electricity policies and tariffs to encourage competitive private sector investment in the deployment of public EV charging stations. Entities that are not electric utilities may enter into an agreement with a utility to own or operate EV charging stations.</p><p>The Public Utility Commission may not authorize electric utilities to recover costs for the installation, equipment, operation and maintenance of EV charging stations.</p><p>(Reference <a href='https://capitol.texas.gov/billlookup/BillNumber.aspx'>Senate Bill 1002, 2023</a>)</p>
13294	Publicly Funded Electric Vehicle (EV) Charging Station Connector Standards	TX		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-18	2023-06-18T00:00:00Z	None	8/4/2023	<p>By December 1, 2024, the Texas Department of Licensing and Regulation, in consultation with the Texas Department of Transportation, must adopt standards for EV charging stations to ensure that the connectors or plugs are widely compatible with as many EVs as practicable.</p><p>After December 1, 2024, publicly available EV charging stations funded through public grants or state rebate programs must meet the standards adopted by the Texas Department of Licensing and Regulation.</p><p>(Reference <a href='https://capitol.texas.gov/billlookup/BillNumber.aspx'>Senate Bill 1732, 2023</a>)</p>
13296	Electric Vehicle (EV) Charging Station Inspection Regulations	TX		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-18	2023-06-18T00:00:00Z	None	8/4/2023	<p>By December 1, 2024, the Texas Commission of Licensing and Regulation (Commission) must adopt rules for EV charging station inspections. The Commission is authorized to set fees to cover the cost of administering an inspection program and establish exemptions.</p><p>The Texas Department of Licensing and Regulation (Department) is authorized to periodically conduct an inspection of EV charging station, including for complaints, in order to verify compliance with requirements and standards. The Department must establish methods by which consumers can provide complaints regarding EV charging station.</p><p>(Reference <a href='https://capitol.texas.gov/billlookup/BillNumber.aspx'>Senate Bill 1001, 2023</a>)</p>
13298	Public Utility Electric Vehicle (EV) Charging Station Requirements	OK		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'AFP', 'title': 'Alternative Fuel Producer', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-06	2023-06-06T00:00:00Z	None	8/4/2023	<p>Beginning January 1, 2024, retail electric suppliers may only offer direct current fast charging station services through a separate, unregulated entity and must offer the same fees, terms, charges, and conditions that private retail EV charging station providers offer. Beginning January 1, 2024, retail electric suppliers may not subsidize EV charging stations with fees or services charges collected through regulated service offerings. The Oklahoma Corporate Commission (OCC) may enforce penalties on any retail electric suppliers that violate these requirements. Additional conditions apply.</p><p>(Reference <a href='http://www.oklegislature.gov/'>Senate Bill 502, 2023</a> and <a href='http://www.oklegislature.gov/'>Oklahoma Statutes 17-160.31 through 17-160.37</a>)</p>
13299	Municipal Electric Vehicle (EV) Charging Station Fee Requirements 	OK		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-06	2023-06-06T00:00:00Z	None	8/4/2023	<p>Beginning November 1, 2023, a municipality that owns or operates EV charging stations may not use revenue from the sale of electricity to construct or maintain such EV charging stations. This requirement only applies to electricity from municipally owned electric distribution systems. Additional conditions apply.</p><p>(Reference <a href='http://www.oklegislature.gov/'>Senate Bill 502, 2023</a> and <a href='http://www.oklegislature.gov/'>Oklahoma Statutes 17-160.35</a>)</p>
13301	Alternative Fuel Infrastructure Loans	IA		State Incentives	[{'id': 3, 'title': 'State Incentives', 'code': 'STATEINC'}]	[{'code': 'BIOD', 'title': 'Biodiesel', 'category_type': 'tech'}, {'code': 'ETH', 'title': 'Ethanol', 'category_type': 'tech'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'LOANS', 'title': 'Loans and Leases', 'category_type': 'incentive'}, {'code': 'NG', 'title': 'Natural Gas', 'category_type': 'tech'}]	None	None	None	None	8/8/2023	<p>The Iowa Economic Development Authority (IEDA) Energy Infrastructure Revolving Loan Program (EIRLP) provides individuals, businesses, and utilities with low-interest loans for energy infrastructure projects that facilitate electricity, biofuel, and renewable natural gas transmission, storage, or distribution. For more information, see the IEDA <a href="https://www.iowaeda.com/iowa-energy-office/energy-loans/">EIRLP</a> website.</p><p>(Reference <a href='https://www.legis.iowa.gov/law/administrativeRules'>Iowa Administrative Code 261.406</a>)</p>
13302	Electric Vehicle (EV) Charging Station Inspection	IA		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-05-02	2023-05-02T00:00:00Z	None	8/8/2023	<p>The Iowa Department of Agriculture and Land Steward (Department) must inspect EV charging stations owned by <a href="https://afdc.energy.gov/laws/12248">licensed electric fuel dealers or users</a> on a biennial basis to ensure electricity is being accurately metered. The Department must use standards published in the <a href="https://www.nist.gov/system/files/documents/2023/07/21/2023%20NIST%20Handbook%2044%20july%207-17-2023.pdf">National Institute of Standards and Technology Handbook 44</a> and must notify the Iowa Department of Revenue of noncompliant charging stations.</p>
13304	Electric Vehicle (EV) Charging Station Regulation	LA		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'STATION', 'title': 'Alternative Fuel Infrastructure Operator', 'category_type': 'user'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-12	2023-06-12T00:00:00Z	None	8/24/2023	<p>The Louisiana Commission of Weights and Measures (Commission) is authorized to regulate the use of commercial metering and measuring devices, including those used to determine the amount of electricity supplied from EV charging stations. The Commission may conduct investigations and hold hearings related to the use of these devices.</p><p>(Reference <a href='https://legis.la.gov/legis/home.aspx'>Louisiana Revised Statutes 3:4602 and 3:4604</a> and <a href='https://legis.la.gov/legis/home.aspx'>House Bill 60, 2023</a>)</p>
13305	Low Emission Vehicle Road Toll Study 	NH		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'EFFEC', 'title': 'Fuel Economy / Efficiency', 'category_type': 'tech'}, {'code': 'FUEL', 'title': 'Fuel Taxes', 'category_type': 'regulation'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'HEV', 'title': 'HEVs', 'category_type': 'tech'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-06-01	2023-06-01T00:00:00Z	None	8/24/2023	<p>The State Legislature must establish a commission to study revenue alternatives to the road toll for electric, hybrid, and fuel-efficient vehicles. The commission must, among other things, study the impact that fuel-efficient vehicle technologies have on the environment, track current road toll revenues, and analyze relevant programs in other states. The commission must report its findings and recommendations on or before November 1, 2023.</p><p>(Reference <a href='https://www.gencourt.state.nh.us/'>House Bill 412, 2023</a>)</p>
13306	Electric Vehicle (EV) Charging Station Certification 	OR		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'regulation'}, {'code': 'OTHER', 'title': 'Other', 'category_type': 'user'}, {'code': 'PHEV', 'title': 'PHEVs', 'category_type': 'tech'}]	enacted	2023-07-31	2023-07-31T00:00:00Z	None	8/26/2023	<p>Beginning January 1, 2024, EV charging stations that are funded or authorized by an Oregon state agency must be installed by a licensed contractor that holds either an <a href="https://evitp.org/">Electric Vehicle Infrastructure Training Program</a> (EVITP) certification or equivalent training program certification. This requirement does not apply to EV charging stations installed at single-family dwellings, townhouses, or multi-unit dwellings with four or fewer residential units. Additional requirements apply.</p><p>The Oregon Electrical and Elevator Board may audit EVITP to ensure that it includes the most current national electrical codes and best practices for the installation of EV charging stations.</p><p>(Reference <a href='https://www.oregonlegislature.gov/bills_laws'>Senate Bill 582, 2023</a>)</p>
13307	Road Usage Charge Program	HI		Laws and Regulations	[{'id': 5, 'title': 'Laws and Regulations', 'code': 'LAWREG'}]	[{'code': 'FLEET', 'title': 'Commercial', 'category_type': 'user'}, {'code': 'EVFEE', 'title': 'EV Registration Fee', 'category_type': 'regulation'}, {'code': 'ELEC', 'title': 'EVs', 'category_type': 'tech'}, {'code': 'GOV', 'title': 'Government Entity', 'category_type': 'user'}, {'code': 'IND', 'title': 'Personal Vehicle Owner / Driver', 'category_type': 'user'}]	enacted	2023-07-05	2023-07-05T00:00:00Z	None	8/26/2023	<p>Beginning July 1, 2025, the owner of an all-electric vehicle (EV) may elect to pay an annual mileage-based road usage fee in lieu of paying an additional <a href="https://afdc.energy.gov/laws/12227">registration fee</a>. The fee is $0.08 per mile, up to $50 per year.</p><p>Beginning June 30, 2028, the additional registration fee expires, and all EV owners must pay the state mileage-based road usage charge. Additional conditions apply. For more information, see the Hawaii Department of Transportation <a href="https://hiruc.org/">Road Usage Charge Demonstration</a> website.</p><p>(Reference <a href='https://www.capitol.hawaii.gov/'>Senate Bill 1534, 2023</a>)</p>
